@relation 'HTS data set-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 118'

@attribute feature7 numeric
@attribute feature236 numeric
@attribute feature10 numeric
@attribute feature239 numeric
@attribute feature124 numeric
@attribute feature2 numeric
@attribute feature241 numeric
@attribute feature9 numeric
@attribute feature3 numeric
@attribute feature125 numeric
@attribute feature244 numeric
@attribute feature165 numeric
@attribute feature195 numeric
@attribute feature242 numeric
@attribute feature4 numeric
@attribute feature225 numeric
@attribute feature132 numeric
@attribute feature237 numeric
@attribute feature5 numeric
@attribute feature128 numeric
@attribute feature6 numeric
@attribute feature129 numeric
@attribute feature127 numeric
@attribute feature130 numeric
@attribute feature162 numeric
@attribute feature171 numeric
@attribute feature240 numeric
@attribute feature122 numeric
@attribute feature60 numeric
@attribute feature172 numeric
@attribute feature223 numeric
@attribute feature193 numeric
@attribute feature54 numeric
@attribute feature346 numeric
@attribute feature111 numeric
@attribute feature8 numeric
@attribute feature196 numeric
@attribute feature166 numeric
@attribute feature235 numeric
@attribute feature164 numeric
@attribute feature121 numeric
@attribute feature226 numeric
@attribute feature345 numeric
@attribute feature163 numeric
@attribute feature14 numeric
@attribute feature136 numeric
@attribute feature202 numeric
@attribute feature113 numeric
@attribute feature234 numeric
@attribute feature83 numeric
@attribute feature51 numeric
@attribute feature84 numeric
@attribute feature201 numeric
@attribute feature81 numeric
@attribute feature138 numeric
@attribute feature16 numeric
@attribute feature233 numeric
@attribute feature114 numeric
@attribute feature59 numeric
@attribute feature315 numeric
@attribute feature13 numeric
@attribute feature53 numeric
@attribute feature50 numeric
@attribute feature91 numeric
@attribute feature316 numeric
@attribute feature92 numeric
@attribute feature232 numeric
@attribute feature203 numeric
@attribute feature161 numeric
@attribute feature192 numeric
@attribute feature126 numeric
@attribute feature168 numeric
@attribute feature238 numeric
@attribute feature107 numeric
@attribute feature150 numeric
@attribute feature38 numeric
@attribute feature167 numeric
@attribute feature231 numeric
@attribute feature131 numeric
@attribute feature135 numeric
@attribute feature243 numeric
@attribute feature331 numeric
@attribute feature115 numeric
@attribute feature204 numeric
@attribute feature229 numeric
@attribute feature170 numeric
@attribute feature180 numeric
@attribute feature55 numeric
@attribute feature85 numeric
@attribute feature210 numeric
@attribute feature68 numeric
@attribute feature160 numeric
@attribute feature227 numeric
@attribute feature198 numeric
@attribute feature197 numeric
@attribute feature98 numeric
@attribute feature175 numeric
@attribute feature66 numeric
@attribute feature194 numeric
@attribute feature90 numeric
@attribute feature145 numeric
@attribute feature96 numeric
@attribute feature221 numeric
@attribute feature205 numeric
@attribute feature89 numeric
@attribute feature120 numeric
@attribute feature152 numeric
@attribute feature285 numeric
@attribute feature228 numeric
@attribute feature173 numeric
@attribute feature61 numeric
@attribute feature219 numeric
@attribute feature119 numeric
@attribute feature190 numeric
@attribute feature191 numeric
@attribute feature182 numeric
@attribute feature36 numeric
@attribute feature52 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.011383,0.010417,0.013336,0.013336,0.01045,0.010596,0.010642,0.009384,0.001455,0.001408,0.013336,10.494155,10.563324,0.001386,0.008057,10.553693,0.012818,0.001307,0.013397,1.477226,1.365957,0.010049,0.013397,0.001375,0.845903,-0.365447,2.734875,0.265999,0.91613,0.859494,2.736495,2.668738,18.611349,0.202258,5.014922,0.00088,8.171492,9.41681,9.333532,0.741445,0.034249,7.02055,0.038024,2.609457,0.0027,0.003045,0.692862,7.865828,0.082821,8.106203,4.926675,16.927631,-0.177598,5.021418,0.013611,0.013611,0.053847,14.862501,-0.447241,0.017804,0.008243,8.388275,0.924819,0.013932,0.009467,0.035519,0.619887,0.016577,0.78746,0.588019,0.006302,2.969063,0.006302,0.215667,6.489373,8.62277,2.424008,-0.131382,0.006302,0.006638,0.006302,0.241062,2.554341,0.011126,1.728501,0.946591,6.80745,2.649496,2.604866,7.11049,9.049812,0.065826,2.271965,3.291081,2.353,9.302935,0.083262,4.550243,0.596769,0.827712,0.134887,4.678539,3.563004,0.05177,-0.286589,0.738962,2.325618,0.007664,3.383714,0.006189,0.006241,0.063325,-0.196683,0.046031,2.123209,2.456968,4.666581,0.72175,8
0.00894,0.009106,0.010117,0.010559,0.008675,0.008252,0.008914,0.007828,0.000474,0.000829,0.010208,10.468199,10.340719,0.000905,0.007218,10.207538,0.010208,0.000863,0.010147,1.984711,1.430427,0.00894,0.010559,0.001102,0.87778,-0.417599,3.369589,0.085839,0.704292,0.870992,1.716507,1.858854,5.157965,0.076217,1.858232,0.000493,6.724743,7.65681,23.620249,0.78352,0.066241,5.582405,0.066299,2.002337,0.000781,0.001265,0.747562,6.25816,0.042832,6.261785,1.804785,3.780439,-0.240991,1.862003,0.007568,0.007568,0.076671,3.016439,-0.210427,0.013638,0.005807,6.375745,0.707109,0.02072,0.037232,0.037239,0.601507,0.005704,0.5,0.726898,0.00589,2.671349,0.00589,0.053948,6.634723,9.865957,2.290023,-0.133315,0.006012,0.004711,0.006012,0.049318,1.956377,0.029124,0.850121,0.781571,6.87678,2.166155,2.042116,7.143845,10.113959,0.097259,2.194737,2.937131,2.259116,10.233927,0.123726,2.169861,0.674343,0.423617,0.176313,2.234036,1.803912,0.081816,-0.06,0.261245,2.147514,0.00406,3.072896,0.002551,0.003637,0.073268,-0.021426,0.075773,1.070088,2.285418,2.276991,0.671727,3
0.009088,0.008629,0.010758,0.011093,0.008148,0.007766,0.008513,0.007004,0.000896,0.001173,0.010819,8.06143,8.020105,0.001258,0.006424,7.949733,0.010666,0.001274,0.010925,1.928267,1.590463,0.008102,0.011093,0.001347,0.903052,-0.424752,3.481865,0.041545,0.7849,0.891878,2.804743,2.961394,8.003745,0.040723,2.28876,0.000872,11.002719,12.209182,24.625742,0.748325,0.003307,9.558614,0.010462,3.127881,0.001525,0.002093,0.767549,5.073518,0.029308,5.214367,2.295129,5.565011,-0.240094,2.219544,0.010071,0.010071,0.044537,4.206212,-0.30043,0.00754,0.007139,5.487977,0.797506,0.002563,0.016646,0.016542,0.623426,0.00833,0.637379,0.757493,0.005798,2.939626,0.005798,0.069475,6.552867,9.823904,2.493838,-0.134161,0.005798,0.005494,0.005798,0.070821,1.978458,0.006573,1.238392,0.861739,6.774156,2.189786,2.069735,7.018055,10.173157,0.074211,2.399672,3.247308,2.463448,10.327782,0.145315,3.000986,0.614288,0.54461,0.196697,3.050251,2.784776,0.10153,-0.116063,0.334234,2.098896,0.003176,3.396694,0.00268,0.003864,0.035978,-0.039853,0.055215,1.582862,2.224435,3.326189,0.710508,1
0.011351,0.01058,0.014099,0.015137,0.010497,0.010489,0.010337,0.008927,0.001159,0.001875,0.014405,9.186176,9.172865,0.002432,0.008316,9.133086,0.014405,0.002373,0.014099,2.385367,2.088563,0.009618,0.015137,0.00279,0.921485,-0.513125,4.424247,0.356053,0.836758,0.920037,1.931637,2.118784,9.093467,0.349982,2.669067,0.001355,8.343693,9.354028,31.823545,0.823214,0.096573,7.24281,0.088437,2.341245,0.001156,0.001742,0.83091,6.738861,0.251025,6.723545,2.592326,7.743785,-0.323533,2.655796,0.008576,0.008576,0.035459,6.784964,-0.335086,0.049807,0.006652,6.813954,0.832234,0.052466,0.075077,0.074998,0.72427,0.030194,0.387612,0.817613,0.005631,2.687866,0.005631,0.101588,7.071813,10.751822,2.405472,-0.207526,0.005631,0.005202,0.005631,0.104174,2.311816,0.064616,0.69926,0.703492,7.279387,2.398998,2.355266,7.504677,11.043574,0.104901,2.373273,2.978842,2.414984,11.20186,0.138702,3.055295,0.710308,0.65241,0.181865,3.049837,1.41212,0.10262,-0.153649,0.542416,2.167067,0.019916,3.126989,0.015742,0.020928,0.019418,-0.096375,0.079701,0.85741,2.267843,3.371084,0.719715,3
0.009442,0.00855,0.012818,0.013916,0.009133,0.009826,0.008552,0.007126,0.001254,0.001995,0.013672,7.755064,7.769164,0.002224,0.007126,7.782324,0.013672,0.002277,0.014328,1.836683,1.605173,0.007883,0.014328,0.002475,0.94807,-0.590982,3.412131,0.138654,0.829945,0.939681,2.866091,2.985196,7.279536,0.115622,2.188367,0.001448,11.34015,12.189076,23.974975,0.855705,0.145794,10.404471,0.128576,3.110635,0.001015,0.001269,0.888825,7.032132,0.101728,6.998178,2.001276,6.533938,-0.43153,2.08168,0.007416,0.007416,0.085161,5.87628,-0.370175,0.085443,0.005532,7.001284,0.83808,0.087417,0.014516,0.020361,0.836884,0.054317,0.336709,0.876364,0.005356,2.540011,0.005356,0.091014,6.01943,9.708476,2.312536,-0.335494,0.005356,0.004465,0.005356,0.089958,2.163662,0.01101,0.809854,0.661756,6.199093,2.130253,2.152131,6.39557,10.063326,0.134039,2.36966,2.802492,2.36289,10.24927,0.19798,3.560381,0.765556,0.680702,0.246979,3.536958,1.347875,0.153523,-0.19718,0.595288,1.948018,0.010187,2.94487,0.009706,0.009533,0.063294,-0.137366,0.10929,0.795293,2.047581,3.853707,0.784914,3
0.011054,0.010472,0.012573,0.013046,0.010156,0.009931,0.010141,0.009827,0.00089,0.000948,0.012573,8.708967,8.73596,0.001121,0.008255,8.711169,0.011933,0.000939,0.012573,2.384314,2.067018,0.009499,0.013046,0.00095,0.809179,-0.313027,4.401205,0.10648,0.771997,0.814946,1.968594,1.908346,9.34345,0.11221,2.630164,0.000634,6.090918,7.017605,32.064439,0.717455,0.257944,5.155995,0.26049,1.887261,0.001452,0.001984,0.614628,6.769761,0.109688,6.783793,2.630819,6.942359,-0.135743,2.566481,0.009552,0.009552,0.194088,5.331689,-0.244548,0.089351,0.006852,6.962143,0.756657,0.090329,0.01114,0.013782,0.502506,0.048505,0.745858,0.550551,0.007507,2.910041,0.007507,0.10465,6.569769,10.018928,2.351261,-0.0833,0.007507,0.005312,0.007507,0.09455,2.201629,0.00836,1.110813,0.907987,6.770191,2.473643,2.33532,6.988999,10.333674,0.068724,2.174528,3.227228,2.278114,10.524656,0.161486,2.723662,0.572818,0.491424,0.211454,2.511459,2.853627,0.118147,-0.07543,0.397811,2.086111,0.014123,3.331437,0.00835,0.013821,0.100104,-0.04679,0.049107,1.780353,2.226643,3.358068,0.638874,3
0.007783,0.007141,0.009171,0.009354,0.006945,0.006811,0.006876,0.006653,0.000645,0.000899,0.009171,8.580309,8.573812,0.001171,0.005783,8.510373,0.008713,0.001065,0.009171,1.433753,1.284245,0.006261,0.009354,0.001121,0.874589,-0.407441,2.681651,0.023401,0.795231,0.87993,1.978465,2.209372,7.526762,0.022396,2.346483,0.000483,7.993232,9.311527,19.843885,0.766645,0.016983,6.441728,0.018308,2.410561,0.001519,0.002193,0.747574,5.181478,0.009485,5.277897,2.175572,5.762066,-0.224666,2.259074,0.010163,0.010163,0.0244,4.670527,-0.302918,0.001234,0.007287,5.513168,0.766623,0.004268,0.001261,0.001196,0.624417,0.006231,0.626429,0.676266,0.004807,2.878169,0.004807,0.113512,6.501704,10.312051,2.408562,-0.136422,0.004837,0.005438,0.004837,0.105171,2.060158,0.002351,1.349307,0.868386,6.741288,2.240997,2.138116,7.007807,10.585523,0.084519,2.267435,3.163419,2.367423,10.674462,0.162108,2.910518,0.650134,0.663757,0.223075,2.990491,2.677225,0.11132,-0.177455,0.586887,2.025158,0.004941,3.26292,0.003917,0.001837,0.018913,-0.126991,0.06597,1.560929,2.196252,2.976764,0.70531,1
0.011636,0.009661,0.014511,0.015076,0.010295,0.01121,0.009674,0.008026,0.001442,0.002574,0.014801,9.410201,9.566516,0.003156,0.008026,9.671413,0.014801,0.003025,0.014542,1.760998,1.733791,0.008268,0.015076,0.003059,0.941776,-0.511999,3.463279,0.476685,0.884211,0.930793,4.411729,4.426543,11.821137,0.4658,3.278443,0.001991,15.03423,16.4723,24.3449,0.781489,0.129166,13.571883,0.121212,4.411078,0.001427,0.001851,0.845441,8.755078,0.384249,8.731111,3.13565,11.053254,-0.318726,3.181328,0.009781,0.009781,0.059897,10.307994,-0.398899,0.019133,0.00673,8.763759,0.889537,0.023076,0.042531,0.055867,0.749338,0.025915,0.505987,0.841953,0.005264,2.924181,0.005264,0.179222,5.702586,9.084112,2.55806,-0.208935,0.005295,0.005067,0.005295,0.186829,2.472514,0.015118,1.073628,0.785007,5.881024,2.527506,2.49101,6.077532,9.399444,0.069174,2.565673,3.286945,2.575128,9.5681,0.197672,2.990733,0.640868,0.773666,0.250376,2.977795,2.347574,0.149832,-0.239516,0.665714,1.962295,0.011474,3.471709,0.009193,0.010598,0.167431,-0.153253,0.047868,1.344629,2.070913,3.278027,0.728401,3
0.007551,0.007319,0.008484,0.008698,0.007955,0.008526,0.007216,0.006882,0.001018,0.001023,0.008484,6.816746,6.897596,0.000598,0.00679,6.973793,0.007996,0.000489,0.01239,1.747845,1.412055,0.006964,0.01239,0.00063,0.883657,-0.491469,3.131884,0.221315,0.845465,0.876115,1.441575,1.431608,8.16054,0.206102,2.287826,0.000307,5.187198,5.518898,22.872114,0.857422,0.203604,4.842443,0.19354,1.438061,0.001578,0.002146,0.806714,6.445272,0.157781,6.296886,2.181666,7.235734,-0.349233,2.220996,0.010132,0.010132,0.153701,6.258174,-0.380476,0.078759,0.007142,6.133032,0.847766,0.096057,0.042593,0.055905,0.744819,0.040124,0.342221,0.7504,0.005463,2.199834,0.005463,0.021779,6.501019,9.929609,1.967135,-0.264869,0.005463,0.005463,0.005463,0.030316,2.238513,0.022384,0.772257,0.664115,6.719857,2.21788,2.255871,6.961063,10.276125,0.214185,2.057876,2.41281,2.034273,10.427029,0.155804,2.82603,0.780238,0.698794,0.21023,2.808183,1.194684,0.109251,-0.200096,0.584487,2.065949,0.006761,2.556713,0.00626,0.008926,0.034993,-0.122927,0.17686,0.744078,2.21789,3.270136,0.772721,4
0.007551,0.007319,0.008484,0.008698,0.007955,0.008526,0.007216,0.006882,0.001018,0.001023,0.008484,6.816746,6.897596,0.000598,0.00679,6.973793,0.007996,0.000489,0.01239,1.747845,1.412055,0.006964,0.01239,0.00063,0.883657,-0.491469,3.131884,0.221315,0.845465,0.876115,1.441575,1.431608,8.16054,0.206102,2.287826,0.000307,5.187198,5.518898,22.872114,0.857422,0.203604,4.842443,0.19354,1.438061,0.001578,0.002146,0.806714,6.445272,0.157781,6.296886,2.181666,7.235734,-0.349233,2.220996,0.010132,0.010132,0.153701,6.258174,-0.380476,0.078759,0.007142,6.133032,0.847766,0.096057,0.042593,0.055905,0.744819,0.040124,0.342221,0.7504,0.005463,2.199834,0.005463,0.021779,6.501019,9.929609,1.967135,-0.264869,0.005463,0.005463,0.005463,0.030316,2.238513,0.022384,0.772257,0.664115,6.719857,2.21788,2.255871,6.961063,10.276125,0.214185,2.057876,2.41281,2.034273,10.427029,0.155804,2.82603,0.780238,0.698794,0.21023,2.808183,1.194684,0.109251,-0.200096,0.584487,2.065949,0.006761,2.556713,0.00626,0.008926,0.034993,-0.122927,0.17686,0.744078,2.21789,3.270136,0.772721,4
0.008914,0.008789,0.009903,0.011002,0.008917,0.009047,0.00848,0.007935,0.000472,0.000844,0.010788,11.096841,11.140669,0.001103,0.007782,11.15362,0.010788,0.001059,0.010437,1.942397,1.542123,0.008196,0.011002,0.001315,0.856919,-0.39002,3.44271,0.027984,0.778681,0.836611,0.838691,1.034909,7.278362,0.032379,1.619877,0.000507,4.666842,5.374772,25.672831,0.791545,0.01707,4.013757,0.019022,1.27428,0.000689,0.001071,0.727249,9.050567,0.022471,8.887907,1.941334,6.365499,-0.241204,1.757639,0.006912,0.006912,0.012207,5.425516,-0.259777,0.01282,0.005494,8.734724,0.772468,0.011491,0.0194,0.019015,0.626026,0.009606,0.440514,0.741825,0.005447,2.392159,0.005447,0.035485,6.929828,10.089791,2.102464,-0.158001,0.005447,0.004586,0.005447,0.031656,2.240109,0.014573,0.548714,0.723652,7.185635,2.394856,2.325482,7.4617,10.368421,0.139311,1.965249,2.550806,2.049792,10.481691,0.090117,2.457781,0.703721,0.630615,0.132964,2.48649,1.150682,0.060359,-0.139576,0.488563,2.314052,0.005638,2.60982,0.004906,0.00574,0.038777,-0.074295,0.118849,0.78452,2.410672,2.669303,0.676848,3
0.008276,0.007885,0.01033,0.010361,0.007997,0.008134,0.007808,0.006699,0.000656,0.000917,0.010178,9.399383,9.471607,0.001139,0.006668,9.511554,0.009796,0.001101,0.01033,1.953933,1.630274,0.007486,0.010361,0.001262,0.891639,-0.440253,3.544717,0.065194,0.823378,0.890601,2.170616,2.190285,7.4531,0.063645,2.027492,0.000753,7.556337,8.388316,24.861997,0.78591,0.087588,6.703836,0.085502,2.240553,0.00082,0.001104,0.779264,7.439417,0.026563,7.379662,2.07941,6.382598,-0.263554,2.042589,0.007111,0.007111,0.037499,5.419105,-0.336201,0.042815,0.005345,7.362791,0.829845,0.043376,0.011119,0.011454,0.662796,0.027077,0.481659,0.764105,0.005432,2.786373,0.005432,0.039421,6.242715,9.383057,2.41268,-0.164045,0.005493,0.004461,0.005493,0.040152,2.195275,0.005077,0.753666,0.765391,6.42,2.304007,2.258961,6.61107,9.612949,0.086014,2.327076,3.069621,2.378873,9.761406,0.144161,3.245368,0.676804,0.65649,0.189,3.3643,1.622251,0.106294,-0.16932,0.53194,2.15939,0.013451,3.212887,0.009559,0.013502,0.023901,-0.099822,0.066004,1.01625,2.267571,3.240832,0.743256,3
0.012003,0.012373,0.015534,0.016541,0.011869,0.01143,0.012057,0.009873,0.001273,0.001654,0.015946,8.284444,8.246878,0.001798,0.009552,8.191553,0.015946,0.001869,0.015534,3.160967,2.364584,0.012158,0.016541,0.002,0.896232,-0.423597,5.461646,0.273321,0.835766,0.879174,2.444163,2.454185,11.132588,0.251388,2.965846,0.00156,8.263419,9.058402,40.854887,0.778483,0.187429,7.331331,0.163582,2.454675,0.001065,0.001682,0.74866,6.171474,0.152851,6.037136,2.987834,9.995947,-0.235578,2.985932,0.009537,0.009537,0.082759,8.687871,-0.333489,0.075658,0.006657,5.973736,0.857153,0.074064,0.058407,0.062558,0.599287,0.062913,0.497471,0.764973,0.007996,2.720623,0.007996,0.189576,6.438621,8.820341,2.344125,-0.127915,0.007996,0.005341,0.007996,0.18565,2.366246,0.048282,0.839593,0.772011,6.636888,2.397415,2.387982,6.853695,9.04486,0.101371,2.28105,3.024875,2.323891,9.136609,0.122968,1.925326,0.661703,0.655346,0.170265,1.989996,1.849673,0.084909,-0.154894,0.493548,2.14018,0.014926,3.190714,0.012657,0.016699,0.131495,-0.076521,0.075884,1.105027,2.25687,2.055974,0.715356,3
0.008607,0.008527,0.011673,0.012116,0.00872,0.008874,0.00858,0.005493,0.000833,0.001423,0.012024,9.410388,9.453487,0.00169,0.005493,9.504396,0.012024,0.001866,0.011673,2.54342,2.031312,0.008564,0.012116,0.00194,0.917865,-0.480242,4.539071,0.034869,0.768835,0.905695,2.594214,2.613256,4.032792,0.047649,1.188901,0.001362,8.725737,9.796867,31.848142,0.794591,0.049039,7.480051,0.049301,2.642387,0.001813,0.001783,0.81655,9.933482,0.020337,9.87219,1.227469,3.174203,-0.307854,1.207451,0.014755,0.014755,0.066115,2.430588,-0.30441,0.018832,0.005765,9.806673,0.775731,0.027676,0.034733,0.035596,0.71154,0.009792,0.438913,0.821985,0.00499,2.685673,0.00499,0.298549,3.536329,4.339794,2.38306,-0.197666,0.00499,0.004741,0.00499,0.291018,1.823009,0.032089,0.698394,0.727504,3.602077,2.045021,1.947482,3.673212,4.445896,0.097308,2.308074,2.948147,2.36452,4.4801,0.2668,1.778849,0.677867,0.522287,0.323812,1.843852,1.59789,0.220923,-0.109376,0.298204,1.513968,0.004842,3.087921,0.003647,0.004603,0.142841,-0.032176,0.075009,0.946962,1.612292,1.743659,0.769333,3
0.013228,0.011596,0.017044,0.019776,0.012266,0.013182,0.011263,0.010269,0.001266,0.002958,0.019165,8.588816,8.627315,0.003589,0.010269,8.655908,0.019165,0.003613,0.017044,2.122103,1.984176,0.009916,0.019776,0.003935,0.936183,-0.547808,4.05478,0.124359,0.81666,0.928305,2.023371,2.284005,7.697708,0.134335,2.213365,0.001692,9.122899,10.193709,29.802304,0.836372,0.260362,7.985193,0.240865,2.544851,0.001135,0.001528,0.861097,8.062057,0.094207,7.935961,2.047943,6.785718,-0.376477,2.087675,0.008316,0.008316,0.144652,6.306433,-0.316775,0.133734,0.006206,7.883401,0.807369,0.148594,0.228386,0.233666,0.780035,0.073502,0.348684,0.856786,0.0056,2.591065,0.0056,0.069103,6.134868,9.855906,2.355105,-0.262366,0.0056,0.004821,0.0056,0.068751,2.274143,0.164831,0.639209,0.669105,6.346258,2.361422,2.32262,6.580427,10.197592,0.120287,2.351343,2.837632,2.375327,10.328014,0.171286,3.156073,0.730007,0.659626,0.224384,3.103997,1.258719,0.12436,-0.165907,0.52546,2.042121,0.015952,2.96324,0.00869,0.014087,0.059642,-0.093735,0.095401,0.764633,2.172531,3.556142,0.697158,3
0.012003,0.012373,0.015534,0.016541,0.011869,0.01143,0.012057,0.009873,0.001273,0.001654,0.015946,8.284444,8.246878,0.001798,0.009552,8.191553,0.015946,0.001869,0.015534,3.160967,2.364584,0.012158,0.016541,0.002,0.896232,-0.423597,5.461646,0.273321,0.835766,0.879174,2.444163,2.454185,11.132588,0.251388,2.965846,0.00156,8.263419,9.058402,40.854887,0.778483,0.187429,7.331331,0.163582,2.454675,0.001065,0.001682,0.74866,6.171474,0.152851,6.037136,2.987834,9.995947,-0.235578,2.985932,0.009537,0.009537,0.082759,8.687871,-0.333489,0.075658,0.006657,5.973736,0.857153,0.074064,0.058407,0.062558,0.599287,0.062913,0.497471,0.764973,0.007996,2.720623,0.007996,0.189576,6.438621,8.820341,2.344125,-0.127915,0.007996,0.005341,0.007996,0.18565,2.366246,0.048282,0.839593,0.772011,6.636888,2.397415,2.387982,6.853695,9.04486,0.101371,2.28105,3.024875,2.323891,9.136609,0.122968,1.925326,0.661703,0.655346,0.170265,1.989996,1.849673,0.084909,-0.154894,0.493548,2.14018,0.014926,3.190714,0.012657,0.016699,0.131495,-0.076521,0.075884,1.105027,2.25687,2.055974,0.715356,3
0.006645,0.006727,0.00766,0.008469,0.006379,0.00612,0.00647,0.00589,0.000367,0.000594,0.008469,9.343272,9.290414,0.000952,0.005417,9.241307,0.008469,0.00064,0.007691,1.604669,1.269261,0.006368,0.008469,0.001194,0.812426,-0.425428,2.840314,0.019115,0.777969,0.832791,1.168209,1.156934,5.552989,0.030406,1.821503,0.000406,3.869444,4.131729,16.844236,0.834952,0.012524,3.539453,0.013333,1.134226,0.000947,0.001546,0.755015,5.713487,0.005882,5.725185,1.788994,4.800492,-0.301494,1.825024,0.008453,0.008453,0.007269,4.354945,-0.293755,0.005536,0.006353,5.801276,0.792107,0.003764,0.008785,0.006879,0.676217,0.003627,0.433688,0.742987,0.004105,2.188207,0.004105,0.105125,7.448403,9.937563,1.943679,-0.217141,0.004105,0.005199,0.004105,0.138245,2.05429,0.002184,0.448328,0.691682,7.648032,2.128549,2.087694,7.834773,10.120805,0.176806,1.942421,2.332257,1.9545,10.220194,0.093436,2.322708,0.781459,0.673619,0.124341,2.326943,0.779347,0.073727,-0.189466,0.6019,2.335613,0.002134,2.41265,0.000732,0.002405,0.046619,-0.140584,0.156949,0.592533,2.39675,2.438912,0.744431,1
0.007745,0.007284,0.009903,0.010208,0.008364,0.009277,0.007369,0.006455,0.001608,0.001687,0.010163,6.033165,6.169061,0.001022,0.006455,6.303927,0.010163,0.00093,0.014359,1.95581,1.703838,0.007035,0.014359,0.001057,0.920137,-0.510192,3.640421,0.256059,0.873271,0.911262,2.564039,2.529389,10.145486,0.237122,2.994334,0.000803,9.005422,9.623384,24.496849,0.827037,0.193173,8.227261,0.198963,2.520478,0.001243,0.001715,0.826868,7.310479,0.091542,7.1379,2.79322,9.189493,-0.330011,2.882411,0.008728,0.008728,0.137591,8.150692,-0.40609,0.05787,0.006493,6.940147,0.887734,0.055884,0.006288,0.008223,0.717628,0.042522,0.400581,0.813165,0.005707,2.587567,0.005707,0.04046,6.903867,10.160926,2.31442,-0.206622,0.005859,0.005198,0.005859,0.034404,2.303839,0.005871,0.740778,0.718378,7.122286,2.365595,2.341178,7.361069,10.507544,0.109737,2.347422,2.900002,2.375056,10.695343,0.123998,3.155987,0.698425,0.739155,0.170434,3.066043,1.658981,0.086055,-0.220757,0.612498,2.199417,0.004163,3.110254,0.004495,0.008834,0.025134,-0.129715,0.074828,0.930556,2.317904,3.569378,0.763354,7
0.007692,0.007128,0.010117,0.01033,0.008181,0.008981,0.007241,0.006317,0.001318,0.001516,0.010178,6.717833,6.873472,0.001091,0.006271,7.025477,0.010178,0.000991,0.012894,1.931884,1.669093,0.006875,0.012894,0.001076,0.921523,-0.500999,3.576928,0.111799,0.877688,0.920194,2.977529,2.927372,9.397652,0.123658,2.832348,0.000915,10.291753,11.078845,23.495232,0.806324,0.238591,9.350897,0.240104,2.914873,0.001065,0.001489,0.835743,8.103075,0.094733,7.952941,2.625142,8.228702,-0.318841,2.713609,0.008377,0.008377,0.128258,7.064046,-0.394927,0.084705,0.006111,7.763786,0.867454,0.085969,0.057695,0.045674,0.742802,0.045075,0.452899,0.809398,0.005661,2.798579,0.005661,0.05002,6.852052,9.522442,2.465151,-0.212702,0.005676,0.005054,0.005676,0.046382,2.353081,0.035392,0.812379,0.756998,7.076712,2.471267,2.428786,7.322705,9.784679,0.082669,2.450786,3.139089,2.492611,9.909517,0.092922,2.888321,0.667286,0.724604,0.135557,2.978343,1.953213,0.060988,-0.197779,0.573406,2.331182,0.012534,3.332967,0.013751,0.012968,0.058052,-0.104927,0.055895,1.087103,2.434165,3.01183,0.744678,7
0.009218,0.009006,0.011093,0.012268,0.008804,0.008633,0.00875,0.007156,0.000597,0.001063,0.012177,8.315317,8.355804,0.001322,0.007156,8.347545,0.012177,0.00134,0.011093,1.987137,1.576288,0.008456,0.012268,0.001473,0.86737,-0.407966,3.517495,0.053472,0.68868,0.861653,1.839094,1.865484,4.558998,0.053075,1.29682,0.000952,5.858447,6.708114,25.379232,0.788333,0.017512,5.048632,0.016835,1.877164,0.000771,0.001128,0.732555,6.880248,0.041435,6.841325,1.377067,3.232887,-0.230485,1.278932,0.007095,0.007095,0.010216,2.471824,-0.216372,0.022491,0.005505,6.90016,0.696266,0.022646,0.025504,0.02569,0.602303,0.015984,0.486039,0.714297,0.005936,2.590879,0.005936,0.017556,6.598724,9.818364,2.241466,-0.135061,0.005936,0.004546,0.005936,0.017761,1.820713,0.017327,0.700655,0.772203,6.857384,2.080699,1.941812,7.143304,10.124673,0.122365,2.122884,2.828602,2.201887,10.205153,0.104043,2.626409,0.67349,0.36827,0.153571,2.724943,1.543527,0.065737,-0.050516,0.225945,2.253532,0.006041,2.916653,0.005471,0.005978,0.016094,-0.018145,0.096238,1.013482,2.378125,2.885717,0.704979,3
