@relation 'HTS data set-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 23'

@attribute feature7 numeric
@attribute feature236 numeric
@attribute feature10 numeric
@attribute feature239 numeric
@attribute feature124 numeric
@attribute feature2 numeric
@attribute feature241 numeric
@attribute feature9 numeric
@attribute feature3 numeric
@attribute feature125 numeric
@attribute feature244 numeric
@attribute feature165 numeric
@attribute feature195 numeric
@attribute feature242 numeric
@attribute feature4 numeric
@attribute feature225 numeric
@attribute feature132 numeric
@attribute feature237 numeric
@attribute feature5 numeric
@attribute feature128 numeric
@attribute feature6 numeric
@attribute feature129 numeric
@attribute feature127 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.00704,0.006243,0.007691,0.008026,0.008924,0.011327,0.006215,0.006241,0.003078,0.003436,0.008026,5.978138,6.173014,0.000849,0.006241,6.367063,0.006348,0.000561,0.018448,1.346426,1.253056,0.005564,0.018448,6
0.008779,0.009307,0.009934,0.013993,0.008323,0.007549,0.009347,0.008011,0.000619,0.001253,0.013993,4.671435,4.517552,0.001318,0.006516,4.359572,0.013993,0.001095,0.009934,2.315251,1.553918,0.00981,0.013993,1
0.011544,0.011273,0.012512,0.013703,0.011718,0.012162,0.011103,0.009979,0.0017,0.001483,0.013321,7.453057,7.52104,0.001146,0.009506,7.563938,0.013321,0.000993,0.017685,2.655146,2.100954,0.010793,0.017685,3
0.00783,0.007805,0.008789,0.00911,0.007562,0.00736,0.007728,0.006958,0.000513,0.00053,0.00911,8.361494,8.290548,0.0005,0.006317,8.217711,0.00911,0.000444,0.008881,1.969009,1.511101,0.007662,0.00911,3
0.00937,0.00876,0.011093,0.011368,0.00854,0.008409,0.008489,0.007767,0.000673,0.000834,0.010895,8.399288,8.451749,0.001064,0.007294,8.446135,0.009552,0.000967,0.011093,2.022919,1.789593,0.007871,0.011368,3
0.010093,0.009688,0.011063,0.011551,0.009816,0.009972,0.009503,0.008637,0.000639,0.000825,0.011063,10.059704,10.117636,0.001017,0.008606,10.158297,0.011032,0.000935,0.012024,2.250568,1.857069,0.009075,0.012024,3
0.020262,0.016027,0.02388,0.02388,0.018782,0.021171,0.016392,0.016648,0.002045,0.004102,0.02388,10.866861,11.066311,0.005045,0.016648,11.208495,0.021057,0.004025,0.026612,2.809766,3.464836,0.013191,0.026612,8
0.008889,0.008293,0.009934,0.01004,0.009015,0.009709,0.00815,0.007782,0.001055,0.001173,0.009934,6.675236,6.797124,0.000877,0.007782,6.894166,0.008896,0.000731,0.013977,1.812329,1.546685,0.007615,0.013977,4
0.007454,0.006946,0.008392,0.00856,0.008545,0.009933,0.007007,0.006226,0.002148,0.002213,0.00856,4.816206,4.945174,0.000668,0.006226,5.07515,0.00766,0.000513,0.01825,1.679499,1.41619,0.006612,0.01825,6
0.007558,0.006411,0.008377,0.00856,0.007965,0.00982,0.006474,0.00589,0.002284,0.00242,0.00856,5.182973,5.338104,0.001121,0.00589,5.496408,0.006485,0.000833,0.016892,1.24242,1.186557,0.005647,0.016892,6
0.007663,0.006989,0.008499,0.008652,0.009219,0.011448,0.007019,0.006744,0.003597,0.003443,0.008652,4.652842,4.793961,0.000799,0.006744,4.945984,0.007675,0.000614,0.021927,1.456489,1.233783,0.006502,0.021927,6
0.010527,0.009035,0.013428,0.013703,0.009922,0.011101,0.008784,0.007935,0.001172,0.002113,0.013275,9.321961,9.450093,0.002142,0.007935,9.530998,0.010559,0.002215,0.014496,1.597269,1.547524,0.00757,0.014496,4
0.005995,0.005712,0.006668,0.006668,0.006581,0.0073,0.005706,0.005203,0.001281,0.001283,0.006668,5.863629,5.978634,0.000495,0.005203,6.097432,0.006302,0.00045,0.011688,1.471199,1.228992,0.005469,0.011688,6
0.007558,0.006411,0.008377,0.00856,0.007965,0.00982,0.006474,0.00589,0.002284,0.00242,0.00856,5.182973,5.338104,0.001121,0.00589,5.496408,0.006485,0.000833,0.016892,1.24242,1.186557,0.005647,0.016892,6
0.009977,0.009108,0.013169,0.013993,0.010315,0.011342,0.009012,0.007111,0.001544,0.002212,0.013169,8.773502,8.939841,0.002191,0.007111,9.074546,0.012802,0.002213,0.016007,2.174456,1.985428,0.008268,0.016007,4
0.008268,0.008017,0.009476,0.010346,0.008307,0.008556,0.007788,0.006622,0.000827,0.000939,0.009445,8.884212,8.960327,0.000928,0.006622,9.011926,0.009308,0.000949,0.011505,1.934844,1.620554,0.007442,0.011505,3
0.010989,0.009699,0.013275,0.013748,0.011048,0.012497,0.009447,0.008057,0.001532,0.002295,0.013275,8.908405,9.063441,0.002116,0.008057,9.187813,0.011398,0.001966,0.016892,1.881163,1.824155,0.008287,0.016892,4
0.010843,0.009337,0.01265,0.012802,0.010576,0.011993,0.009121,0.00853,0.001333,0.001995,0.012802,8.93717,9.142131,0.00199,0.00853,9.292896,0.011963,0.001535,0.015717,1.705196,1.659022,0.007894,0.015717,4
0.009957,0.009857,0.011643,0.011902,0.01014,0.010433,0.009626,0.008927,0.000992,0.001018,0.011902,8.683954,8.706098,0.001043,0.008789,8.730584,0.011658,0.000935,0.014313,2.24445,1.742474,0.00943,0.014313,3
0.00887,0.008607,0.010254,0.011582,0.008275,0.007946,0.008214,0.007218,0.000608,0.001086,0.011154,7.728484,7.729006,0.001316,0.006912,7.651603,0.011154,0.00128,0.010254,1.605722,1.277302,0.007795,0.011582,1
0.015341,0.012161,0.020371,0.020371,0.013525,0.015399,0.01268,0.009659,0.002295,0.003855,0.020371,8.866865,9.036613,0.003961,0.009659,9.179436,0.017395,0.004214,0.021332,1.740642,1.748867,0.010811,0.021332,8
0.010894,0.009549,0.01355,0.013764,0.009457,0.00949,0.009069,0.009308,0.001213,0.001689,0.01326,8.879139,8.926186,0.002125,0.007965,8.909176,0.013169,0.001973,0.01355,1.533852,1.405325,0.007947,0.013764,1
0.00727,0.006873,0.007965,0.008225,0.008158,0.009316,0.006927,0.006516,0.001914,0.001899,0.008225,4.935275,5.064668,0.000605,0.006516,5.207892,0.008225,0.000499,0.016007,1.648005,1.344976,0.006645,0.016007,6
0.006852,0.006586,0.007538,0.007767,0.007314,0.00789,0.006555,0.006332,0.001076,0.00108,0.007538,5.089152,5.198897,0.000472,0.006332,5.299807,0.007385,0.000418,0.012482,1.668635,1.370474,0.006321,0.012482,7
0.006506,0.005905,0.007126,0.007156,0.006562,0.007449,0.005848,0.005829,0.000851,0.001039,0.007156,6.863935,7.02462,0.000667,0.005829,7.168566,0.00621,0.000496,0.009873,1.097688,0.910826,0.005381,0.009873,6
0.006127,0.005641,0.006699,0.006806,0.006207,0.006884,0.005655,0.005585,0.000699,0.000849,0.006806,5.994677,6.116071,0.00051,0.005585,6.22662,0.006241,0.000397,0.009705,1.228672,1.029343,0.005296,0.009705,7
0.008909,0.008873,0.009644,0.010727,0.009186,0.009466,0.008596,0.008148,0.000877,0.000848,0.010224,8.030653,8.073541,0.0007,0.008103,8.104871,0.010224,0.000669,0.012146,2.037903,1.594781,0.008386,0.012146,3
0.013469,0.012907,0.016052,0.017884,0.011999,0.011157,0.012626,0.008972,0.001778,0.002536,0.017624,8.73102,8.616819,0.002979,0.00856,8.510142,0.017624,0.002801,0.016373,2.852583,2.330175,0.012036,0.017884,1
0.004922,0.004896,0.005203,0.00528,0.0049,0.004906,0.004899,0.004654,0.000087,0.000097,0.005203,8.628196,8.655726,0.000105,0.004608,8.675161,0.005188,0.000105,0.005219,1.035218,0.728405,0.004883,0.00528,9
0.00527,0.005247,0.005554,0.006088,0.005243,0.00524,0.005248,0.005035,0.0001,0.000127,0.006088,5.918572,5.921883,0.000167,0.004898,5.926893,0.006088,0.000144,0.00557,1.125963,0.795819,0.005237,0.006088,9
0.008352,0.007459,0.009705,0.009705,0.009327,0.011062,0.007519,0.007294,0.002509,0.002652,0.009705,5.187781,5.311156,0.001023,0.007294,5.443086,0.007996,0.000824,0.020508,1.531914,1.386496,0.006839,0.020508,6
0.009178,0.008556,0.010483,0.010864,0.00886,0.009145,0.008478,0.00705,0.000842,0.001136,0.010758,9.640726,9.699969,0.001395,0.00705,9.735727,0.010758,0.001322,0.011734,2.142504,1.890715,0.007935,0.011734,3
0.012063,0.011916,0.014862,0.01561,0.011208,0.010506,0.011515,0.009613,0.000925,0.00155,0.014923,8.527761,8.494891,0.001676,0.008942,8.388473,0.014923,0.001675,0.014862,2.697932,2.147158,0.011195,0.01561,3
0.010769,0.010785,0.012177,0.014801,0.01011,0.009457,0.010337,0.0094,0.000781,0.00119,0.014374,5.847241,5.771275,0.001084,0.008042,5.649686,0.014374,0.001123,0.012177,2.342321,1.809201,0.010096,0.014801,3
0.027529,0.023397,0.032853,0.033417,0.024192,0.025697,0.021589,0.02388,0.003017,0.004647,0.032807,11.250663,11.397971,0.006771,0.019211,11.473542,0.028321,0.005287,0.032883,3.494957,3.716472,0.017563,0.033417,8
0.005619,0.005385,0.005982,0.006088,0.005991,0.00662,0.00539,0.005173,0.001054,0.000993,0.006073,4.561158,4.678854,0.000311,0.005112,4.799837,0.006073,0.000268,0.010651,1.08426,0.842847,0.005213,0.010651,3
0.005619,0.005385,0.005982,0.006088,0.005991,0.00662,0.00539,0.005173,0.001054,0.000993,0.006073,4.561158,4.678854,0.000311,0.005112,4.799837,0.006073,0.000268,0.010651,1.08426,0.842847,0.005213,0.010651,7
0.005917,0.005651,0.00647,0.00647,0.006392,0.007163,0.005638,0.005188,0.001499,0.001324,0.00647,4.091713,4.192606,0.000362,0.005188,4.291142,0.006104,0.000303,0.013748,1.221103,0.952682,0.005427,0.013748,7
0.005825,0.005638,0.00618,0.006271,0.006148,0.006665,0.005617,0.005524,0.000909,0.000851,0.006149,5.084567,5.178308,0.000323,0.005524,5.273393,0.006104,0.000259,0.010254,1.22533,0.937881,0.005446,0.010254,7
0.005825,0.005575,0.00618,0.006226,0.006318,0.007056,0.005566,0.005417,0.001315,0.001219,0.006226,4.682927,4.794096,0.000329,0.005417,4.902134,0.006073,0.000273,0.011643,1.187228,0.914549,0.005372,0.011643,7
0.006116,0.005543,0.00708,0.00708,0.006674,0.007883,0.005558,0.005371,0.0018,0.001779,0.00708,4.532559,4.641371,0.000629,0.005371,4.752866,0.005966,0.000512,0.014313,1.115969,0.941924,0.005143,0.014313,6
0.005798,0.005609,0.006332,0.006439,0.006065,0.00643,0.005495,0.005295,0.000696,0.000702,0.006424,7.925758,8.005914,0.000539,0.005295,8.078516,0.006195,0.000326,0.008881,1.496605,1.304585,0.005251,0.008881,7
0.005933,0.005708,0.006439,0.006851,0.006233,0.006647,0.005678,0.005432,0.000732,0.000748,0.006851,5.308373,5.394704,0.000315,0.005432,5.480164,0.006088,0.000258,0.009995,1.445975,1.186511,0.005477,0.009995,7
0.007209,0.005928,0.008103,0.00824,0.007455,0.009663,0.006,0.005936,0.002082,0.002413,0.00824,5.659821,5.881602,0.001122,0.005936,6.100648,0.005936,0.000838,0.014954,0.932921,0.865034,0.005154,0.014954,6
0.006684,0.005915,0.008072,0.008392,0.007123,0.008727,0.005902,0.005524,0.002603,0.002293,0.008072,3.923797,4.048143,0.000822,0.005524,4.159985,0.006088,0.000631,0.018326,0.962951,0.808789,0.00535,0.018326,6
0.007228,0.006381,0.009781,0.009781,0.008138,0.009192,0.006413,0.005325,0.002377,0.002454,0.009781,5.14101,5.26809,0.001197,0.005325,5.393688,0.007752,0.001123,0.019394,1.809262,1.958908,0.00569,0.019394,6
0.005803,0.005441,0.006256,0.006256,0.006049,0.006709,0.005473,0.005356,0.000996,0.000982,0.006256,5.447059,5.593166,0.00042,0.005356,5.737489,0.006134,0.000322,0.01033,1.084657,0.876219,0.005215,0.01033,7
0.00601,0.005507,0.006821,0.006973,0.006155,0.006794,0.005473,0.005432,0.000798,0.000943,0.006821,6.37307,6.497536,0.000596,0.005432,6.611042,0.006165,0.000497,0.009751,1.173632,1.015625,0.005059,0.009751,7
0.008538,0.008601,0.009613,0.01088,0.008443,0.008283,0.008422,0.007706,0.000609,0.000656,0.009979,7.444869,7.42454,0.000617,0.007141,7.386846,0.009979,0.000644,0.010163,1.962539,1.451423,0.008387,0.01088,3
0.009597,0.009572,0.011078,0.012634,0.009382,0.009229,0.009468,0.007996,0.000788,0.001038,0.012116,8.44467,8.411423,0.001269,0.007782,8.382391,0.012116,0.00121,0.012024,2.359823,1.794598,0.009402,0.012634,3
